feature,f_score,p_value,selected
hsa-mir-6514,9.730592652414149,0.0019653631224389573,False
hsa-mir-1269a,9.726772224840724,0.0019693385893117667,False
hsa-mir-30c,9.618381804808456,0.0020856091164723083,False
hsa-mir-449a,9.613933961407874,0.0020905271008569435,False
hsa-mir-6511b,9.593745262787435,0.002112998813206999,False
hsa-mir-187,9.54657508228385,0.0021664680317005245,False
hsa-mir-6501,9.438199319970582,0.0022946044468425708,False
hsa-mir-6499,9.378330249989453,0.002368677791091689,False
hsa-mir-31,9.336211598930424,0.0024222469403788454,False
hsa-mir-624,9.105974995880313,0.002737714373443538,False
hsa-mir-449c,9.02891127636053,0.002852428632430184,False
hsa-mir-3654,8.894953741482837,0.00306364789199723,False
hsa-mir-522,8.851608511539451,0.0031353606695064856,False
hsa-mir-676,8.787500656720686,0.003244581319894606,False
hsa-mir-181d,8.687539115674461,0.0034226998869855787,False
hsa-mir-148a,8.671845200972474,0.003451558678058189,False
hsa-mir-489,8.629583330321164,0.0035305148353964974,False
hsa-mir-1276,8.616668727577125,0.0035550090729665443,False
hsa-mir-22,8.522364005408667,0.003739217531005762,False
hsa-mir-934,8.513137680226075,0.0037577559070138687,False
hsa-mir-4685,8.392643063614424,0.004008676550847824,False
hsa-mir-4676,8.388668906712187,0.004017238382219743,False
hsa-mir-4640,8.295790959519332,0.004222749481796198,False
hsa-mir-4444,8.189232233140661,0.004471832369363641,False
hsa-mir-1224,8.187672564500005,0.0044755877190273885,False
hsa-mir-3909,8.126130492595344,0.004626373892320106,False
hsa-mir-513c,8.065024045814338,0.0047812419253624215,False
hsa-mir-5699,8.05695592780415,0.004802082776320628,False
hsa-mir-3607,8.036723983518627,0.004854754237511418,False
hsa-mir-3176,7.9744396003678695,0.005020649190524857,False
hsa-mir-3620,7.924763479944093,0.005157117691903902,False
hsa-mir-3131,7.912479043382722,0.005191447344786476,False
hsa-mir-105,7.845732444454679,0.005382110471704076,False
hsa-mir-4745,7.801560514525026,0.005512220817287327,False
hsa-mir-4443,7.793460543841128,0.005536427217176066,False
hsa-mir-6716,7.792480564092642,0.005539363221930528,False
hsa-mir-3199,7.749527242028606,0.005669631296414829,False
hsa-mir-3684,7.68818374201424,0.00586114052107882,False
hsa-mir-944,7.437648947797593,0.006714801014873364,False
hsa-mir-891a,7.333653101343483,0.007105701826095651,False
hsa-mir-3917,7.312169500199576,0.007189325087229136,False
hsa-mir-580,7.020550307993417,0.00842988482516345,False
hsa-mir-5091,6.872546695024992,0.00914171404452181,False
hsa-mir-627,6.812545806499973,0.009447651257057052,False
hsa-mir-3942,6.786594652965018,0.00958321988095981,False
hsa-mir-1270,6.6737090455131085,0.010196654654538272,False
hsa-mir-4446,6.6614296379397935,0.010265778647815037,False
hsa-mir-28,6.6136133406075786,0.010539583227148123,False
hsa-mir-30d,6.565222502747025,0.010824347853553564,False
hsa-mir-4707,6.561563086542397,0.01084620237465404,False
hsa-mir-495,6.537275704028723,0.010992407532892831,False
hsa-mir-136,6.517838399922446,0.011110879371069273,False
hsa-mir-30b,6.417444533991253,0.01174409899619116,False
hsa-mir-6720,6.4012092246303265,0.01184994656248012,False
hsa-mir-600,6.394542838791144,0.011893693321803206,False
hsa-mir-320c,6.386697274978887,0.011945391766125236,False
hsa-mir-2276,6.362394404124854,0.01210701279655606,False
hsa-mir-1304,6.354340264008669,0.01216107171705883,False
hsa-mir-7974,6.3102099854768365,0.012461726956082397,False
hsa-mir-219b,6.275394475854404,0.012704331897497612,False
hsa-mir-3653,6.251019575647512,0.012877082377967084,False
hsa-mir-1293,6.234650939320274,0.012994450911082958,False
hsa-mir-767,6.223663382082748,0.013073854744062717,False
hsa-mir-34a,6.184079104282504,0.013364099415606361,False
hsa-mir-223,6.15447420897325,0.01358551893759446,False
hsa-mir-127,6.141697520364194,0.013682245810468915,False
hsa-mir-664b,6.126509290448727,0.013798156238110698,False
hsa-mir-548k,6.117289361962312,0.013869013719923782,False
hsa-mir-3922,6.009595641336389,0.014725091356230555,False
hsa-mir-551b,5.910597934855229,0.015560290306446983,False
hsa-mir-1910,5.884659127282911,0.015787129980943317,False
hsa-mir-6820,5.731633871782054,0.017196931813096592,False
hsa-mir-548s,5.722446656977872,0.017285617989192155,False
hsa-mir-758,5.62764310438536,0.018228968753642688,False
hsa-mir-154,5.576739175605206,0.018757383210613283,False
hsa-mir-323b,5.542790442057448,0.019118610444139168,False
hsa-mir-625,5.477884869813474,0.019829482809962325,False
hsa-mir-548t,5.45498439716471,0.020086805533317414,False
hsa-mir-377,5.41209917989952,0.020578066345841257,False
hsa-mir-152,5.4092790601368055,0.020610806060690188,False
hsa-mir-361,5.241880880090272,0.022654593799656026,False
hsa-mir-570,5.175872838663286,0.02351751209335983,False
hsa-mir-885,5.023343490528198,0.02564517235646706,False
hsa-mir-5010,4.997343757340403,0.026027432517058077,False
hsa-mir-320a,4.994401983125985,0.02607105689762131,False
hsa-mir-3690,4.94538320457837,0.026809314691794706,False
hsa-mir-4787,4.9426388007659225,0.026851287445682454,False
hsa-mir-4772,4.8483477515852496,0.028335887001976357,False
hsa-mir-1283,4.846953920665317,0.0283584654587923,False
hsa-mir-376c,4.786920838433379,0.029349014249560674,False
hsa-mir-1294,4.74353615308257,0.03008736022289692,False
hsa-mir-548o,4.713740470420613,0.030605687231817707,False
hsa-mir-6803,4.713021909399641,0.030618302237230725,False
hsa-mir-3188,4.686093322126132,0.031095007610773114,False
hsa-mir-520b,4.583205092596304,0.0329892603225098,False
hsa-mir-513a,4.564655006858775,0.033343468528929596,False
hsa-mir-337,4.551648085987903,0.03359421079534516,False
hsa-mir-23c,4.512189427431592,0.034367063940514996,False
hsa-mir-5680,4.483003173458685,0.03495071963049818,False
hsa-mir-4636,4.4828767875606665,0.03495326957305355,False
hsa-mir-211,4.459741235741925,0.03542335849299939,False
hsa-mir-1255a,4.380887042789011,0.037076159036767524,False
hsa-mir-452,4.377456499999025,0.037149880045681274,False
hsa-mir-5695,4.362034045477817,0.037483213268668755,False
hsa-mir-1269b,4.264768240347845,0.03965935962440405,False
hsa-mir-514b,4.179139226035018,0.041685448049565844,False
hsa-mir-4781,4.156327798327521,0.04224342001056422,False
hsa-mir-3130,4.112474803128583,0.04333834849474396,False
hsa-mir-503,3.9805307542728627,0.0468175269957366,False
hsa-mir-5579,3.941832108648659,0.047893145182175086,False
hsa-mir-655,3.926234841350913,0.04833404494209302,False
hsa-mir-26b,3.90472399929781,0.048949182279345686,False
hsa-mir-497,3.8970869991182573,0.04916956745381254,False
hsa-mir-499a,3.8746659799540253,0.04982268736502048,False
hsa-mir-326,3.7227301919280857,0.054498707491215034,False
hsa-mir-873,3.6951723468828264,0.055395751398071263,False
hsa-mir-4683,3.6895953535512196,0.055579195856595105,False
hsa-mir-6507,3.6466800695331045,0.057012656701120774,False
hsa-mir-190b,3.642716950089442,0.057147007233446706,False
hsa-mir-378c,3.5485450497699627,0.06044092278010383,False
